     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/02/2019-03/08/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R404,FRESH POND ROAD-68TH AVENUE   ,00012339,00000768,00000076,00000188,00000001,00006574,00008913,00000000,00000000,00000000,00000014,00000146,00000330,00000002,00000801,00000196,00000136,00000000,00000079,00000000,00000000,00000000,00001228,00000000,00000135,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00009467,00000512,00000110,00000136,00000002,00009076,00004319,00000000,00000000,00000000,00000006,00000028,00000380,00000000,00000613,00000051,00000078,00000000,00000051,00000000,00000000,00000000,00003564,00000000,00000324,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00011978,00000764,00000135,00000203,00000000,00012705,00006003,00000000,00000000,00000000,00000016,00000041,00000552,00000002,00000674,00000069,00000116,00000000,00000079,00000000,00000000,00000000,00003690,00000000,00000374,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005598,00000334,00000061,00000098,00000003,00005733,00002564,00000000,00000000,00000000,00000009,00000017,00000186,00000000,00000265,00000022,00000036,00000000,00000016,00000000,00000000,00000000,00001813,00000000,00000164,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00011976,00000789,00000265,00000343,00000001,00015950,00006844,00000000,00000000,00000000,00000011,00000040,00000753,00000001,00000694,00000052,00000064,00000000,00000037,00000000,00000000,00000000,00003187,00000000,00000634,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00008554,00000441,00000108,00000135,00000005,00008142,00003818,00000000,00000000,00000000,00000003,00000027,00000256,00000001,00000433,00000063,00000090,00000000,00000042,00000000,00000000,00000000,00002322,00000000,00000332,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003112,00000294,00000070,00000065,00000000,00002187,00003044,00000000,00000000,00000000,00000000,00000029,00000163,00000000,00000447,00000078,00000066,00000000,00000036,00000000,00000000,00000000,00000634,00000000,00000023,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002200,00000246,00000038,00000066,00000001,00001570,00001796,00000000,00000000,00000000,00000005,00000025,00000091,00000000,00000277,00000030,00000032,00000000,00000042,00000000,00000000,00000000,00002032,00000000,00000059,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00010602,00000426,00000036,00000075,00000001,00008021,00007628,00000000,00000000,00000000,00000004,00000068,00000178,00000000,00000782,00000095,00000162,00000000,00000129,00000000,00000000,00000000,00001372,00000000,00000089,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00004809,00000325,00000044,00000072,00000003,00003260,00002610,00000000,00000000,00000000,00000005,00000100,00000129,00000000,00000219,00000172,00000037,00000000,00001984,00000000,00000000,00000000,00000209,00000000,00000026,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000938,00000057,00000008,00000010,00000000,00000157,00000257,00000000,00000000,00000000,00000006,00000038,00000033,00000000,00000057,00000025,00000002,00000000,00000011,00000000,00000000,00000000,00000068,00000000,00000007,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001758,00000136,00000023,00000052,00000000,00000802,00000619,00000000,00000000,00000000,00000000,00000010,00000069,00000000,00000101,00000019,00000012,00000000,00000030,00000000,00000000,00000000,00000287,00000000,00000016,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00001000,00000043,00000004,00000008,00000004,00000464,00000400,00000000,00000000,00000000,00000000,00000006,00000030,00000000,00000032,00000011,00000012,00000000,00000017,00000000,00000000,00000000,00000430,00000000,00000015,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000496,00000060,00000003,00000013,00000000,00000149,00000184,00000000,00000000,00000000,00000000,00000001,00000022,00000000,00000024,00000010,00000000,00000000,00000005,00000000,00000000,00000000,00000218,00000000,00000000,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001480,00000174,00000035,00000039,00000001,00000705,00000485,00000000,00000000,00000000,00000005,00000012,00000156,00000000,00000044,00000007,00000014,00000000,00000027,00000000,00000000,00000000,00000144,00000000,00000010,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007209,00000630,00000022,00000123,00000004,00003452,00004563,00000000,00000000,00000000,00000003,00000101,00000142,00000000,00000408,00000108,00000104,00000000,00000036,00000000,00000000,00000000,00002077,00000000,00000096,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003313,00000379,00000032,00000150,00000002,00001742,00001694,00000000,00000000,00000000,00000001,00000062,00000097,00000000,00000074,00000107,00000013,00000000,00000016,00000000,00000000,00000000,00001412,00000000,00000042,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000823,00000069,00000017,00000077,00000000,00000946,00001478,00000000,00000000,00000000,00000000,00000006,00000030,00000000,00000050,00000016,00000020,00000000,00000004,00000000,00000000,00000000,00000241,00000000,00000035,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00005288,00000409,00000031,00000135,00000004,00002280,00003509,00000000,00000000,00000000,00000001,00000095,00000085,00000001,00000206,00000148,00000074,00000000,00000019,00000000,00000000,00000000,00000937,00000000,00000059,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00004830,00000467,00000024,00000095,00000000,00001883,00003018,00000000,00000000,00000000,00000001,00000106,00000094,00000000,00000220,00000136,00000096,00000000,00000015,00000000,00000000,00000000,00000621,00000000,00000078,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003190,00000273,00000022,00000099,00000006,00001430,00001969,00000000,00000000,00000000,00000001,00000054,00000057,00000001,00000124,00000094,00000015,00000000,00000004,00000000,00000000,00000000,00000645,00000000,00000031,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002679,00000516,00000021,00000083,00000003,00000620,00001367,00000000,00000000,00000000,00000004,00000034,00000117,00000001,00000120,00000085,00000048,00000000,00000008,00000000,00000000,00000000,00001088,00000000,00000012,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005206,00000267,00000027,00000069,00000001,00001824,00002195,00000000,00000000,00000000,00000031,00000104,00000133,00000000,00000304,00000135,00000051,00000000,00000017,00000000,00000000,00000000,00000905,00000000,00000054,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009078,00000496,00000039,00000094,00000005,00003661,00004040,00000000,00000000,00000000,00000058,00000104,00000316,00000002,00000585,00000186,00000055,00000000,00000019,00000000,00000000,00000000,00001054,00000000,00000119,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00007607,00000567,00000170,00000316,00000007,00007637,00007338,00000000,00000000,00000000,00000239,00000102,00000287,00000001,00001222,00000188,00000083,00000000,00000027,00000000,00000000,00000000,00001429,00000000,00000211,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00006685,00000345,00000027,00000085,00000003,00002794,00003220,00000000,00000000,00000000,00000023,00000158,00000206,00000001,00000533,00000160,00000049,00000000,00000026,00000000,00000000,00000000,00001511,00000000,00000111,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00008920,00000336,00000064,00000082,00000006,00005318,00003480,00000000,00000000,00000000,00000023,00000106,00000272,00000000,00000490,00000075,00000050,00000000,00000038,00000000,00000000,00000000,00001475,00000000,00000169,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006012,00000302,00000068,00000106,00000001,00006651,00004723,00000000,00000000,00000000,00000002,00000032,00000229,00000001,00000417,00000030,00000091,00000000,00000095,00000000,00000000,00000000,00000864,00000000,00000064,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002666,00000163,00000072,00000118,00000000,00004008,00001580,00000000,00000000,00000000,00000000,00000008,00000092,00000001,00000181,00000003,00000012,00000000,00000012,00000000,00000000,00000000,00000566,00000000,00000043,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00005590,00000283,00000052,00000107,00000001,00004571,00002221,00000000,00000000,00000000,00000000,00000020,00000246,00000000,00000170,00000024,00000029,00000000,00000036,00000000,00000000,00000000,00001296,00000000,00000085,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006431,00000301,00000033,00000088,00000002,00005234,00002079,00000000,00000000,00000000,00000007,00000053,00000268,00000000,00000210,00000052,00000047,00000000,00000032,00000000,00000000,00000000,00001745,00000000,00000088,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00006771,00000374,00000072,00000100,00000002,00005414,00002386,00000000,00000000,00000000,00000004,00000016,00000274,00000006,00000297,00000042,00000031,00000000,00000048,00000000,00000000,00000000,00001678,00000000,00000136,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00009589,00000613,00000116,00000228,00000005,00007950,00003929,00000000,00000000,00000000,00000006,00000034,00000444,00000000,00000310,00000036,00000066,00000000,00000068,00000000,00000000,00000000,00002193,00000000,00000142,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010248,00000603,00000136,00000229,00000003,00009491,00007302,00000000,00000000,00000000,00000002,00000061,00000350,00000000,00000890,00000061,00000168,00000000,00000118,00000000,00000000,00000000,00002267,00000000,00000188,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00009688,00000519,00000160,00000214,00000000,00009771,00007282,00000000,00000000,00000000,00000006,00000028,00000310,00000000,00000901,00000069,00000137,00000000,00000100,00000000,00000000,00000000,00002825,00000000,00000205,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004783,00000283,00000085,00000113,00000000,00004076,00002288,00000000,00000000,00000000,00000005,00000026,00000243,00000000,00000369,00000063,00000032,00000000,00000044,00000000,00000000,00000000,00001545,00000000,00000055,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00005894,00000438,00000096,00000113,00000001,00004713,00002486,00000000,00000000,00000000,00000004,00000020,00000250,00000000,00000306,00000036,00000048,00000000,00000048,00000000,00000000,00000000,00001915,00000000,00000123,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00006697,00000374,00000090,00000097,00000001,00004897,00002714,00000000,00000000,00000000,00000001,00000030,00000219,00000000,00000318,00000033,00000066,00000000,00000027,00000000,00000000,00000000,00001869,00000000,00000113,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011454,00000617,00000160,00000205,00000007,00013171,00006532,00000000,00000000,00000000,00000009,00000055,00000410,00000000,00000705,00000063,00000078,00000000,00000068,00000000,00000000,00000000,00003604,00000002,00000357,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00005774,00000438,00000100,00000117,00000008,00004964,00002657,00000000,00000000,00000000,00000015,00000056,00000299,00000002,00000390,00000043,00000023,00000000,00000026,00000000,00000000,00000000,00001427,00000000,00000159,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00014365,00000777,00000134,00000206,00000006,00014928,00007748,00000000,00000000,00000000,00000038,00000057,00000499,00000012,00000978,00000085,00000107,00000000,00000070,00000000,00000000,00000000,00002805,00000000,00000232,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012121,00000766,00000127,00000112,00000006,00012625,00004955,00000000,00000000,00000000,00000010,00000037,00000534,00000006,00000548,00000044,00000078,00000000,00000077,00000000,00000000,00000000,00002430,00000000,00000217,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007125,00000367,00000096,00000108,00000007,00006799,00003049,00000000,00000000,00000000,00000016,00000031,00000263,00000000,00000349,00000054,00000044,00000000,00000028,00000000,00000000,00000000,00001282,00000000,00000125,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002178,00000118,00000032,00000029,00000003,00001570,00001060,00000000,00000000,00000000,00000004,00000007,00000067,00000001,00000220,00000017,00000016,00000000,00000008,00000000,00000000,00000000,00000434,00000000,00000010,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008259,00000460,00000114,00000152,00000005,00009010,00004431,00000000,00000000,00000000,00000015,00000030,00000186,00000001,00000628,00000039,00000068,00000000,00000038,00000000,00000000,00000000,00002675,00000000,00000178,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00005892,00000375,00000063,00000099,00000002,00006014,00002916,00000000,00000000,00000000,00000009,00000036,00000229,00000000,00000299,00000032,00000056,00000000,00000016,00000000,00000000,00000000,00001532,00000000,00000106,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00013127,00001161,00000222,00000370,00000031,00007962,00011210,00000000,00000000,00000000,00000039,00000114,00000438,00000034,00002425,00000252,00000293,00000000,00000109,00000000,00000000,00000000,00002143,00000000,00000198,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00085549,00012498,00000699,00002448,00000124,00039964,00071954,00000000,00000000,00000000,00000274,00001522,00001691,00000193,00008559,00003659,00002351,00000000,00001470,00000000,00000000,00000000,00005913,00000000,00000299,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00024182,00001381,00000135,00000446,00000008,00012010,00024394,00000000,00000000,00000000,00000043,00000421,00000170,00000013,00003195,00000915,00000754,00000000,00000565,00000000,00000000,00000000,00000879,00000000,00000061,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001421,00000116,00000018,00000038,00000000,00001161,00000933,00000000,00000000,00000000,00000007,00000007,00000036,00000000,00000059,00000013,00000009,00000000,00000017,00000000,00000000,00000000,00000400,00000000,00000032,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00005230,00000377,00000053,00000105,00000014,00002916,00006386,00000000,00000000,00000000,00000016,00000071,00000047,00000024,00000897,00000210,00000195,00000000,00000121,00000000,00000000,00000000,00000223,00000000,00000032,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00035382,00001635,00000214,00000508,00000020,00021492,00024140,00000000,00000000,00000000,00000037,00000394,00000786,00000008,00002711,00000728,00000553,00000000,00001007,00000000,00000000,00000000,00002391,00000000,00000228,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00046324,00001931,00000177,00000418,00000052,00023985,00037444,00000000,00000000,00000000,00000065,00000655,00000301,00000076,00004470,00001397,00001077,00000000,00001126,00000000,00000000,00000000,00001482,00000000,00000261,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00036195,00001674,00000105,00000408,00000032,00016698,00028155,00000000,00000000,00000000,00000175,00000479,00000228,00000040,00002904,00001122,00000915,00000000,00000799,00000000,00000000,00000000,00001311,00000000,00000184,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00044849,00005730,00000291,00002684,00000093,00020657,00036549,00000000,00000000,00000000,00000208,00000536,00000976,00000235,00002754,00001165,00000764,00000000,00001169,00000000,00000000,00000000,00001880,00000000,00000187,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003521,00001860,00000271,00000743,00000001,00001771,00002072,00000000,00000000,00000000,00000006,00000031,00000830,00000000,00000139,00000055,00000022,00000000,00000032,00000000,00000000,00000000,00000067,00000000,00000016,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00002959,00000232,00000038,00000084,00000002,00004038,00003235,00000000,00000000,00000000,00000002,00000014,00000016,00000001,00000309,00000049,00000079,00000000,00000196,00000000,00000000,00000000,00000187,00000000,00000005,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00000005,00000000,00000000,00000000,00000000,00000004,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001857,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006698,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001491,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003010,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00009740,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002046,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006410,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001883,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003036,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001251,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003677,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006469,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00009699,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002319,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000221,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001387,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000491,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006562,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001198,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001075,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002206,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000006,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003076,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000780,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000969,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001506,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000004,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001298,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001409,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000085,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002667,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00014892,00000243,00000000,00000000,00000004,00000000,00000000,00000000,00000000,00000000,00000000,00000093,00000000,00000000,00000000,00000277,00000000,00000000,00014951,00007691,00001644,00000029,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00034905,00000368,00000000,00000000,00000109,00000000,00000000,00000000,00000000,00000000,00000000,00000312,00000000,00000000,00000000,00000866,00000000,00000000,00050641,00024898,00006459,00001130,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00104952,00000000,00000000,00000000,00000046,00000000,00000000,00000000,00000000,00000000,00000000,00001085,00000000,00000000,00000000,00000000,00000000,00001689,00001154,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00066579,00000000,00000000,00000000,00000093,00000000,00000000,00000000,00000000,00000000,00000000,00000679,00000000,00000000,00000000,00000000,00000000,00002651,00001083,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00018757,00000000,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000264,00000000,00000000,00000000,00000000,00000000,00000382,00000235,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00029975,00000000,00000000,00000000,00000038,00000000,00000000,00000000,00000000,00000000,00000000,00000312,00000000,00000000,00000000,00000000,00000000,00000590,00000411,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00014452,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000138,00000000,00000000,00000000,00000000,00000000,00000666,00000118,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00020455,00000000,00000000,00000000,00000003,00000000,00000000,00000000,00000000,00000000,00000000,00000225,00000000,00000000,00000000,00000000,00000000,00000482,00000270,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00028946,00000000,00000000,00000000,00000070,00000000,00000000,00000000,00000000,00000000,00000000,00000377,00000000,00000000,00000000,00000000,00000000,00001063,00000548,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R547,PA-PATH 9TH STREET            ,00011688,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000114,00000000,00000000,00000000,00000000,00000000,00000116,00000189,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R548,PA-PATH CHRISTOPHER ST        ,00012413,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000146,00000000,00000000,00000000,00000000,00000000,00000156,00000184,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
